,노선ID,노선명,정류소명,경도,위도,행정동,행정동코드,법정동,법정동코드,지번
1836,100100147,1131,월계삼호아파트,127.067334,37.62520472,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 194
1837,100100147,1131,월계미륭아파트,127.068141,37.62388282,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 191-1
1838,100100147,1131,월계미성아파트,127.0692272,37.62148594,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 3-3
1839,100100147,1131,한천초등학교,127.0698911,37.61941184,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 9-15
1840,100100147,1131,한진한화그랑빌아파트,127.069914,37.61825517,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 공릉동 694-8
1841,100100147,1131,한진한화그랑빌아파트,127.0692573,37.61574108,석관동,1129081000,석관동,1129013900,서울특별시 노원구 월계동 110-31
1842,100100147,1131,석계역2번출구,127.067004,37.61519435,월계3동,1135058000,월계동,1135010200,서울특별시 성북구 석관동 375-37
1843,100100147,1131,석계역1번출구.A,127.0650457,37.61481352,월계1동,1135056000,월계동,1135010200,서울특별시 노원구 월계동 46-3
1844,100100147,1131,석계역굴다리앞,127.0657627,37.61441154,석관동,1129081000,석관동,1129013900,서울특별시 성북구 석관동 375-50
1845,100100147,1131,석계역,127.0672307,37.61506526,월계3동,1135058000,월계동,1135010200,서울특별시 성북구 석관동 375-39
1846,100100147,1131,한천초등학교,127.0698827,37.6199742,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 9-15
1847,100100147,1131,월계미성아파트,127.0692904,37.62157266,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 3-3
1848,100100147,1131,월계미륭아파트,127.0684874,37.62334441,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 191-1
1849,100100147,1131,월계삼호아파트,127.0674315,37.62525316,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 194
1850,100100147,1131,월계삼호4차아파트,127.0683029,37.62361989,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 191-1
1851,100100147,1131,녹천초등학교월계이마트,127.0648971,37.62754535,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 221-5
1852,100100147,1131,월계역,127.0591273,37.63373016,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 320-5
1853,100100147,1131,월계사슴아파트3단지,127.0604975,37.63203056,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 320-21
1859,100100147,1131,서울시립북서울미술관 후문,127.0670028,37.64136032,중계2.3동*,1135062500,중계동,1135010600,서울특별시 노원구 중계동 509-3
1860,100100147,1131,용동초등학교,127.0689908,37.64191868,중계2.3동,1135062500,중계동,1135010600,서울특별시 노원구 중계동 511-1
1863,100100147,1131,노원구민체육센터,127.0709658,37.64764362,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 361-4
1864,100100147,1131,롯데우성아파트,127.0740001,37.64755624,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 378
1865,100100147,1131,은행사거리,127.0767721,37.64963735,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 364-25
1866,100100147,1131,신한은행중계본동지점,127.0776353,37.65061805,중계본동,1135061900,중계동,1135010600,서울특별시 노원구 중계동 364-24
1867,100100147,1131,노원문화예술회관.불암초등학교,127.081,37.65003902,중계본동,1135061900,중계동,1135010600,서울특별시 노원구 중계동 364-5
1868,100100147,1131,불암고등학교,127.080723,37.64848569,중계본동,1135061900,중계동,1135010600,서울특별시 노원구 중계동 67-6
1869,100100147,1131,노원우체국,127.0818381,37.64608966,중계본동,1135061900,중계동,1135010600,서울특별시 노원구 중계동 311-26
1870,100100148,1132,월계동진아교통,127.064376,37.628128,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 322-10
1873,100100148,1132,월계미륭아파트,127.0684705,37.62312995,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 1-4
1882,100100148,1132,태릉입구역,127.0744608,37.61714368,공릉1동,1135059500,공릉동,1135010300,서울특별시 중랑구 묵동 266
1883,100100148,1132,태릉입구역7번출구,127.0764683,37.61785619,공릉1동*,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 678-5
1884,100100148,1132,주유소앞다운복지관,127.0796043,37.61896042,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 656-2
1885,100100148,1132,화랑대역1번출구,127.083212,37.61989823,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 285-2
1889,100100148,1132,효성화운트빌,127.0850075,37.62825619,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 42-2
1890,100100148,1132,서울과학기술대학교후문,127.0832847,37.6322457,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 172-19
1891,100100148,1132,삼익선경아파트,127.078828,37.63762,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 34-11
1894,100100148,1132,동천학교,127.0743981,37.6441888,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 256-27
1895,100100148,1132,서라벌고등학교,127.0749941,37.64483897,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 하계동 256-27
1896,100100148,1132,불암중학교,127.07429,37.64667005,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 362-3
1899,100100148,1132,상명고등학교.성원아파트,127.0691829,37.64974731,중계1동,,,,서울특별시 노원구 중계동 421-68
1900,100100148,1132,상계중학교정문,127.0680294,37.65242211,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 270-4
1901,100100148,1132,중앙하이츠2차아파트,127.0674197,37.65431199,상계6.7동,1135069500,상계동,1135010500,서울특별시 노원구 상계동 319-6
1902,100100148,1132,와우패션클럽,127.0639087,37.65506701,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 292-13
1903,100100148,1132,롯데백화점노원점,127.0625687,37.65478241,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 719-1
1905,100100148,1132,상계6.7동주민센터,127.0672504,37.65442817,상계6.7동,1135069500,상계동,1135010500,서울특별시 노원구 상계동 319-6
1906,100100148,1132,상계중학교,127.0679049,37.65237288,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 262-2
1907,100100148,1132,상명고등학교,127.0691681,37.64954487,중계2.3동,1135062500,중계동,1135010600,서울특별시 노원구 중계동 400-11
1910,100100148,1132,불암중학교,127.0741862,37.6465377,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 362-3
1911,100100148,1132,서라벌고등학교,127.0748999,37.64479345,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 하계동 256-27
1912,100100148,1132,동천학교,127.074445,37.64431,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 256-27
1915,100100148,1132,대진고등학교,127.0774571,37.63798315,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 255-2
1916,100100148,1132,서울과학기술대학교후문,127.0832344,37.63111655,공릉2동,,,,서울특별시 노원구 공릉동 184-2
1920,100100148,1132,화랑대역2번출구,127.0835905,37.62022159,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 280-12
1921,100100148,1132,경춘선숲길.토끼굴앞,127.0798329,37.61920408,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 653-20
1922,100100148,1132,농협앞,127.0776753,37.61844638,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 629-2
1923,100100148,1132,태릉입구역,127.0745847,37.61734244,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 683-18
1924,100100148,1132,한진한화그랑빌아파트,127.0692983,37.61575102,석관동,1129081000,석관동,1129013900,서울특별시 노원구 월계동 110-31
1925,100100148,1132,석계역2번출구,127.0669835,37.6151895,월계3동,1135058000,월계동,1135010200,서울특별시 성북구 석관동 375-37
1927,100100148,1132,석계역굴다리앞,127.0657338,37.61440387,석관동,1129081000,석관동,1129013900,서울특별시 성북구 석관동 375-50
1928,100100148,1132,석계역,127.0671716,37.61508823,월계3동,1135058000,월계동,1135010200,서울특별시 성북구 석관동 375-37
1934,100100148,1132,월계동진아교통,127.064287,37.628066,월계3동,1135058000,월계동,1135010200,서울특별시 노원구 월계동 322-10
1936,100100149,1133,신창중학교후문,127.0470997,37.6281242,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 855-17
1937,100100149,1133,유원극동아파트,127.0462443,37.62967733,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 801-24
1938,100100149,1133,쌍용스윗닷홈아파트,127.045207,37.63067733,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 900-2
1939,100100149,1133,초안아파트,127.0440963,37.63248168,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 907-9
1940,100100149,1133,한승미메이드아파트,127.0434166,37.63353966,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 492-6
1941,100100149,1133,창3동염광아트필,127.0429004,37.63431473,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 492-14
1942,100100149,1133,북서울농협창동지점,127.0411552,37.63395253,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 502-5
1943,100100149,1133,신화초교입구,127.0397818,37.63342084,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 518-4
1944,100100149,1133,창번교,127.038402,37.63547988,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 547-59
1954,100100149,1133,창번교앞,127.0383203,37.63548371,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 547-59
1955,100100149,1133,신화초교입구,127.0400452,37.63346916,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 518-40
1956,100100149,1133,북서울농협창동지점,127.0411694,37.63392734,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 502-5
1957,100100149,1133,창3동염광아트빌,127.04289,37.63428071,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 492-14
1958,100100149,1133,한승미메이드아파트,127.0434513,37.63343688,창제3동,1132051300,창동,1132010700,서울특별시 도봉구 창동 496-4
1959,100100149,1133,초안아파트,127.0440369,37.63247665,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 907
1960,100100149,1133,쌍용스윗닷홈아파트,127.0451426,37.63066231,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 900-2
1961,100100149,1133,유원극동아파트,127.046189,37.6296572,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 801-24
1962,100100149,1133,신창중학교후문,127.0475735,37.62769435,월계2동,1135057000,월계동,1135010200,서울특별시 노원구 월계동 855-19
1995,100100150,1135,공릉1동삼익아파트,127.0727223,37.61778693,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 704-2
1996,100100150,1135,대주아파트,127.0717579,37.62126357,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 751-1
1997,100100150,1135,공릉대아2차아파트,127.0711759,37.62296739,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 496-2
1998,100100150,1135,공릉신도2차아파트,127.0714745,37.6254068,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 383-12
1999,100100150,1135,공릉대동2차아파트,127.070989,37.62685731,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 379-3
2000,100100150,1135,노원문화원,127.0698533,37.62858541,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 312-3
2001,100100150,1135,용원초등학교,127.0685219,37.62870648,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 727-1
2008,100100150,1135,을지중학교,127.0716421,37.6504856,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 413-19
2009,100100150,1135,청암중.고등학교,127.0737195,37.65252983,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 426-1
2010,100100150,1135,원광초등학교,127.0767538,37.65450262,중계4동,1135062400,중계동,1135010600,서울특별시 노원구 중계동 359-3
2011,100100150,1135,중계1동주민센터,127.0772766,37.65196793,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 359-20
2012,100100150,1135,중계주공5단지514동,127.0749303,37.65074006,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 377
2013,100100150,1135,중계1동신안아파트,127.072908,37.65157,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 412-9
2014,100100150,1135,을지중학교,127.0709643,37.65015818,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 580-1
2021,100100150,1135,공릉삼익아파트,127.073351,37.62946215,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 484-9
2022,100100150,1135,영화교회,127.0716118,37.63068656,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 535-2
2023,100100150,1135,공릉1단지후문,127.0695941,37.63126085,하계2동,,,,서울특별시 노원구 공릉동 706-1
2024,100100150,1135,공릉2단지,127.0676979,37.63032395,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 707-2
2025,100100150,1135,용원초등학교,127.0683999,37.62866508,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 726-1
2026,100100150,1135,노원문화원,127.069889,37.62845669,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 312-3
2027,100100150,1135,공릉대동2차아파트,127.0708911,37.62690587,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 379-26
2028,100100150,1135,공릉신도2차아파트,127.0714602,37.62521629,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 382-22
2029,100100150,1135,공릉행복발전소,127.0724109,37.62215265,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 571-38
2030,100100150,1135,공릉초등학교,127.0735696,37.61865704,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 609-22
2057,100100151,1136,공릉역,127.0741194,37.6260469,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 395-13
2058,100100151,1136,공연초등학교,127.0760683,37.62686577,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 392-18
2059,100100151,1136,현대성우아파트,127.0777116,37.62756516,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 441-24
2060,100100151,1136,삼익아파트.한보아파트,127.0801978,37.62739603,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 422-26
2062,100100151,1136,한보아파트.삼익아파트,127.080462,37.62758277,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 422-27
2063,100100151,1136,동신아파트,127.0776933,37.62764855,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 441-22
2064,100100151,1136,공연초등학교,127.0755341,37.62673318,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 389-19
2065,100100151,1136,공릉역,127.0736597,37.62592821,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 386-2
2082,100100152,1137,상계중앙시장입구,127.0707255,37.65850811,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 387-10
2083,100100152,1137,벽산아파트103동,127.0717365,37.66064607,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 173-5
2084,100100152,1137,상신교회,127.0708418,37.66140671,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 169-458
2085,100100152,1137,상계5동주민센터,127.0691349,37.66282347,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 167-20
2086,100100152,1137,상계한신2차아파트,127.0666194,37.6643643,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 456-123
2087,100100152,1137,보람아파트2단지,127.0646094,37.66463815,상계9동,1135071000,상계동,1135010500,서울특별시 노원구 상계동 640-1
2088,100100152,1137,청원고등학교,127.0616314,37.6651531,상계9동,1135071000,상계동,1135010500,서울특별시 노원구 상계동 641
2089,100100152,1137,상계주공12단지1202동,127.0598056,37.66486222,상계9동,1135071000,상계동,1135010500,서울특별시 노원구 상계동 648
2090,100100152,1137,상계주공10단지,127.0582719,37.66215221,상계8동,1135070000,상계동,1135010500,서울특별시 노원구 상계동 666-3
2120,100100152,1137,송중동주민센터앞,127.0334468,37.61606379,송중동,1130554500,미아동,1130510100,서울특별시 강북구 미아동 87-26
2121,100100152,1137,송중동경남아너스빌정문,127.0341744,37.61332943,송중동,1130554500,미아동,1130510100,서울특별시 강북구 미아동 53-38
2148,100100152,1137,상계주공9단지,127.0587794,37.66463892,상계9동,1135071000,상계동,1135010500,서울특별시 노원구 상계동 649-8
2149,100100152,1137,청원고등학교,127.0617074,37.66510893,상계9동,1135071000,상계동,1135010500,서울특별시 노원구 상계동 679
2150,100100152,1137,보람아파트1단지,127.065465,37.66447984,상계9동,1135071000,상계동,1135010500,서울특별시 노원구 상계동 684
2151,100100152,1137,상계한신2차아파트,127.0666645,37.6642942,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 456-34
2152,100100152,1137,계상초등학교,127.0691432,37.66274028,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 167-20
2153,100100152,1137,상신교회,127.0706907,37.66146381,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 169-458
2154,100100152,1137,상계역,127.072079,37.66026703,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 173
2155,100100152,1137,상계중앙시장입구,127.0708095,37.6586267,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 389-687
2157,100100153,1138,흥안운수상계4동종점,127.0823292,37.6708064,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 67-3
2158,100100153,1138,흥안운수종점,127.0808296,37.66977623,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 75-25
2159,100100153,1138,불암현대아파트,127.0793465,37.66801836,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 107-381
2160,100100153,1138,동아불암아파트,127.0778557,37.66611632,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 95-293
2161,100100153,1138,불암대림아파트,127.0765121,37.66431816,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 82-3
2162,100100153,1138,상계벽산아파트,127.0736059,37.66106496,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 상계동 156-203
2166,100100153,1138,창4동주민센터,127.0520316,37.65265731,창제4동,1132051400,창동,1132010700,서울특별시 도봉구 창동 16-2
2168,100100153,1138,창동주공3단지,127.0415579,37.6513239,창제1동,1132051100,창동,1132010700,서울특별시 도봉구 창동 347-1
2169,100100153,1138,창1동주민센터,127.0430331,37.64860584,창제1동,1132051100,창동,1132010700,서울특별시 도봉구 창동 355
2191,100100153,1138,서울가든아파트앞,127.0441397,37.6469422,창제1동,1132051100,창동,1132010700,서울특별시 도봉구 창동 362
2192,100100153,1138,창1동주민센터,127.0436227,37.6483094,창제1동,1132051100,창동,1132010700,서울특별시 도봉구 창동 347-5
2193,100100153,1138,창동주공3단지,127.0416712,37.65132235,창제1동,1132051100,창동,1132010700,서울특별시 도봉구 창동 347-1
2195,100100153,1138,창4동주민센터,127.052611,37.65267016,창제4동,1132051400,창동,1132010700,서울특별시 도봉구 창동 16-3
2199,100100153,1138,상계역,127.0741882,37.66140408,상계5동,1135067000,상계동,1135010500,서울특별시 노원구 중계동 141-89
2200,100100153,1138,불암대림아파트,127.0761813,37.66374572,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 95-320
2201,100100153,1138,상계시장,127.0771623,37.66508659,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 95-452
2202,100100153,1138,동아불암아파트,127.0785356,37.6669398,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 101-136
2203,100100153,1138,흥안운수종점,127.0808839,37.6697866,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 75-37
2204,100100153,1138,흥안운수상계4동종점,127.0824109,37.67081032,상계3.4동,1135066500,상계동,1135010500,서울특별시 노원구 상계동 67-9
2211,100100154,1139,상계동주유소,127.0716818,37.65752575,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 181-32
2212,100100154,1139,상계119안전센터,127.0715784,37.65393445,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 197-56
2213,100100154,1139,상계중학교,127.0693639,37.65144079,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 197-25
2225,100100154,1139,노원초등학교,127.0557333,37.67290667,상계1동,1135063000,상계동,1135010500,서울특별시 노원구 상계동 1023-1
2226,100100154,1139,수락산역3번출구,127.0553888,37.67717465,상계1동,1135063000,상계동,1135010500,서울특별시 노원구 상계동 1132-155
2227,100100154,1139,두산아파트.도심공항수락터미널,127.0532535,37.67859967,상계1동,1135063000,상계동,1135010500,서울특별시 노원구 상계동 1146-4
2236,100100154,1139,방학중학교,127.0325992,37.6667776,방학제2동,1132070000,방학동,1132010600,서울특별시 도봉구 방학동 619-31
2237,100100154,1139,신방학중학교앞,127.0277952,37.66340104,방학제3동,1132071000,방학동,1132010600,서울특별시 도봉구 방학동 443-3
2245,100100154,1139,방학동새마을금고,127.0366078,37.66519605,방학제1동,1132069000,방학동,1132010600,서울특별시 도봉구 방학동 696-6
2246,100100154,1139,거성학마을아파트,127.0381393,37.66622736,방학제1동,1132069000,방학동,1132010600,서울특별시 도봉구 방학동 700-26
2247,100100154,1139,방학1동어린이집입구,127.04063,37.66722904,방학제1동,1132069000,방학동,1132010600,서울특별시 도봉구 방학동 726-37
2248,100100154,1139,방학역,127.0436617,37.66927007,방학제1동,1132069000,방학동,1132010600,서울특별시 도봉구 방학동 705-1
2253,100100154,1139,두산아파트.도심공항수락터미널,127.053292,37.67850451,상계1동,1135063000,상계동,1135010500,서울특별시 노원구 상계동 1141-13
2254,100100154,1139,수락산역,127.055214,37.67735401,상계1동,1135063000,상계동,1135010500,서울특별시 노원구 상계동 1132-9
2255,100100154,1139,노일초등학교,127.0553974,37.67353544,상계1동,1135063000,상계동,1135010500,서울특별시 노원구 상계동 1025-32
2267,100100154,1139,코오롱아파트.양지대림아파트,127.070652,37.652536,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 197
2268,100100154,1139,상계119안전센터,127.0716965,37.65392694,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 197-56
2269,100100154,1139,상계동주유소,127.0717652,37.65774574,상계2동,1135064000,상계동,1135010500,서울특별시 노원구 상계동 181-31
2290,100100155,1140,상계역,127.0731266,37.6592356,중계4동,1135062400,중계동,1135010600,서울특별시 노원구 중계동 584-5
2291,100100155,1140,중계주공3단지,127.0772633,37.65696949,중계4동,1135062400,중계동,1135010600,서울특별시 노원구 중계동 369-7
2292,100100155,1140,중계주공4단지,127.0780894,37.6550475,중계4동,,,,서울특별시 노원구 중계동 358-7
2297,100100155,1140,중계주공6단지상가,127.0794418,37.64811073,중계본동,1135061900,중계동,1135010600,서울특별시 노원구 중계동 364-13
2298,100100155,1140,중계주공6단지,127.0774771,37.64799946,중계본동,1135061900,중계동,1135010600,서울특별시 노원구 중계동 364-15
2300,100100155,1140,중계1동주민센터,127.0774248,37.65194765,중계1동,1135062100,중계동,1135010600,서울특별시 노원구 중계동 366-10
2301,100100155,1140,중계주공4단지,127.0782278,37.65415367,중계본동,,,,서울특별시 노원구 중계동 46-3
2302,100100155,1140,중계주공2단지,127.077945,37.656805,중계4동,1135062400,중계동,1135010600,서울특별시 노원구 중계동 369-7
2303,100100155,1140,상계역,127.0730466,37.65943258,중계4동,1135062400,중계동,1135010600,서울특별시 노원구 중계동 453-20
2322,100100155,1140,흥진빌라,127.0523484,37.62230844,월계1동,1135056000,월계동,1135010200,서울특별시 노원구 월계동 857-25
2323,100100155,1140,장석교회,127.0507233,37.62407532,월계1동,1135056000,월계동,1135010200,서울특별시 노원구 월계동 863-8
2331,100100156,1141,양지근린공원,127.0765401,37.64723115,중계1동**,1135062100,중계동,1135010600,서울특별시 노원구 중계동 363-11
2332,100100156,1141,중계주공9단지후문,127.0763862,37.64354159,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 13-3
2333,100100156,1141,한신동성아파트.시립과학관,127.0757454,37.63926909,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 256-8
2336,100100156,1141,하계5단지아파트,127.0663973,37.63396139,하계2동,1135061200,하계동,1135010400,서울특별시 노원구 하계동 272
2337,100100156,1141,하계2동주민센터,127.0682039,37.63179763,하계2동,1135061200,하계동,1135010400,서울특별시 노원구 하계동 333-8
2338,100100156,1141,경춘선숲길방문자센터,127.0704306,37.63168402,하계1동,,,,서울특별시 노원구 하계동 108-1
2339,100100156,1141,청솔7단지앞,127.072271,37.63167818,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 481
2340,100100156,1141,한천중학교,127.0735116,37.63104039,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 공릉동 481-6
2341,100100156,1141,서울과학기술대앞,127.0763799,37.63022761,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 172-6
2342,100100156,1141,공릉동.동신아파트앞,127.0777476,37.62806084,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 442-2
2343,100100156,1141,원자력병원입구,127.0791881,37.62657836,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 419-4
2344,100100156,1141,안마을,127.0794594,37.62369307,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 344-2
2345,100100156,1141,두산힐스빌아파트,127.0789297,37.62136482,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 334-2
2346,100100156,1141,태릉사거리,127.0782949,37.61903633,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 661-13
2356,100100156,1141,태릉사거리,127.0781709,37.61945188,공릉1동,1135059500,공릉동,1135010300,서울특별시 노원구 공릉동 644-48
2357,100100156,1141,두산힐스빌아파트,127.0789848,37.62137307,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 334-2
2358,100100156,1141,안마을,127.079491,37.62369927,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 412-4
2359,100100156,1141,원자력병원공릉동삼익2차아파트,127.0796748,37.62600437,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 419-43
2360,100100156,1141,동부아파트,127.0783291,37.62743688,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 424-1
2361,100100156,1141,서울과학기술대앞,127.076142,37.63066374,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 공릉동 460-2
2362,100100156,1141,경기기계공업고등학교,127.0740715,37.63100015,공릉2동,1135060000,공릉동,1135010300,서울특별시 노원구 하계동 274-4
2363,100100156,1141,경춘선숲길방문자센터,127.0705648,37.63172583,하계1동,,,,서울특별시 노원구 하계동 124-8
2364,100100156,1141,하계2동주민센터,127.0687885,37.63191208,하계2동,1135061200,하계동,1135010400,서울특별시 노원구 하계동 273-4
2369,100100156,1141,삼익선경아파트후문.시립과학관,127.0760521,37.63942638,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 256-8
2370,100100156,1141,중계주공9단지후문,127.0765471,37.64355156,하계1동,1135061100,하계동,1135010400,서울특별시 노원구 하계동 9-6
2371,100100156,1141,대림벽산아파트,127.0766789,37.64730323,중계1동**,1135062100,중계동,1135010600,서울특별시 노원구 중계동 360-14
2377,100100156,1141,중계본동종점,127.083538,37.64408247,중계본동,1135061900,중계동,1135010600,서울특별시 노원구 중계동 27
