,arsid,stid,stnm,x,y
14317,18522,117900105,문일고입구,126.9016533505,37.4511228214
14318,18003,117000003,금천우체국,126.89808322350001,37.4691356565
14319,18004,117000004,금천우체국,126.898003,37.470136
14320,18150,117000064,금천우체국.독산1동주민센터,126.8977875081,37.4704375006
14321,18203,117000117,금천우체국.독산1동주민센터,126.89726498520001,37.4697576129
14322,0,222000261,신한.한솔.진도아파트,127.21318835459999,37.583112901599996
14323,0,222000275,신한.한솔.진도아파트,127.21347446360001,37.5827589776
14324,18204,117000118,진도아파트,126.8924286434,37.470415622800004
14325,18213,117000127,진도아파트,126.8923170276,37.4701992555
14326,0,222000279,진도아파트,127.2121720261,37.5839018396
14327,18205,117000119,제일모직아울렛,126.88605476219999,37.474710629499995
14328,18212,117000126,제일모직아울렛,126.88590730979999,37.4742761541
14329,18206,117000120,벽산디지털밸리,126.8852483694,37.4765761338
14330,18211,117000125,벽산디지털밸리,126.8849973673,37.4763514201
14331,18783,117900144,벽산디지털밸리2차,126.8773484856,37.4839499569
14332,18792,117900028,벽산디지털밸리6차,126.8791278513,37.4855830016
14333,18207,117000121,마리오아울렛,126.8843811699,37.4785459121
14334,18210,117000124,마리오아울렛,126.88387179780001,37.4789085581
14335,18999,117000315,7호선가산디지털단지역,126.8820730575,37.479502407199995
14336,18106,117000020,가산디지털단지역,126.8810811558,37.4811017759
14337,18107,117000021,가산디지털단지역,126.8814807737,37.4808039116
14338,18209,117000123,가산디지털단지역,126.8828710961,37.4811044649
14339,18226,117000138,가산디지털단지역,126.8831137266,37.4814101798
14340,18834,117900044,가산디지털단지역,126.88311278540002,37.481288529699995
14341,18503,117900140,가산디지털단지역,126.8830204069,37.481069469699996
14342,18603,117900218,가산디지털단지역,126.88331005,37.480204706100004
14343,78401,277101639,가산디지털단지역(경유),126.8803288758,37.4835130037
14344,18240,117000926,가산디지털단지역1호선,126.881068753,37.481792910900005
14345,18797,117900023,가산디지털단지역1호선,126.88121037540002,37.480901860500005
14346,18594,117900055,가산디지털단지역1호선앞,126.8814206702,37.4809146873
14347,18215,117000129,가산디지털단지역입구,126.8858185356,37.482264160700005
14348,18207,117000121,마리오아울렛,126.8843811699,37.4785459121
14349,18210,117000124,마리오아울렛,126.88387179780001,37.4789085581
14350,18206,117000120,벽산디지털밸리,126.8852483694,37.4765761338
14351,18211,117000125,벽산디지털밸리,126.8849973673,37.4763514201
14352,18783,117900144,벽산디지털밸리2차,126.8773484856,37.4839499569
14353,18792,117900028,벽산디지털밸리6차,126.8791278513,37.4855830016
14354,18205,117000119,제일모직아울렛,126.88605476219999,37.474710629499995
14355,18212,117000126,제일모직아울렛,126.88590730979999,37.4742761541
14356,0,222000261,신한.한솔.진도아파트,127.21318835459999,37.583112901599996
14357,0,222000275,신한.한솔.진도아파트,127.21347446360001,37.5827589776
14358,18204,117000118,진도아파트,126.8924286434,37.470415622800004
14359,18213,117000127,진도아파트,126.8923170276,37.4701992555
14360,0,222000279,진도아파트,127.2121720261,37.5839018396
14361,18214,117000128,현대지식산업센터,126.89572515629999,37.469763473
14362,28196,227000316,현대지식산업센터.R6주거단지,127.2049102808,37.5575215198
14363,28197,227000317,현대지식산업센터.R6주거단지,127.2053432993,37.5568476299
14364,18235,117000919,삼화약국,126.9034550963,37.4500039965
14365,18236,117000915,대우당약국,126.90650922530001,37.4507504041
14366,21363,120000447,보성운수차고지맞은편,126.9192632133,37.4646708176
14367,21204,120000102,신림청소년독서실.신림체육센터,126.914797,37.480922
14368,21219,120000117,신림청소년독서실.신림체육센터,126.9146624536,37.480315301
14369,21359,120000439,신림청소년독서실.신림체육센터,126.91496676850001,37.4801812557
14370,21599,120900084,신림청소년독서실.신림체육센터,126.9148759246,37.4804996928
14371,17247,116000155,구로남초등학교,126.89118926329999,37.4838634911
14372,17120,116000034,남구로역,126.88678700000001,37.485278
14373,17121,116000035,남구로역,126.886453,37.48531
14374,17133,116000047,남구로역,126.88626799999999,37.48418
14375,17245,116000153,남구로역,126.88698234510001,37.4849129333
14376,17252,116000158,남구로역6번출구,126.8884450274,37.4875680756
14377,17142,116000056,구로변전소.구로초등학교,126.88407667930001,37.4977886895
14378,17154,116000068,구로역,126.882277,37.50455
14379,17155,116000069,구로역,126.8821395273,37.5048451046
14380,17259,116000586,구로역,126.88277501120001,37.502071244899994
14381,17146,116000060,구로역.구로기계공구상가,126.87930934049999,37.5035680895
14382,17147,116000061,구로역.구로기계공구상가,126.8789985402,37.5034172875
14383,17310,116000563,구로역.나인스애비뉴,126.8834797536,37.4998227914
14384,17144,116000058,구로역·NC신구로점,126.8828494432,37.5000384326
14385,17145,116000059,구로역·NC신구로점,126.88276249719999,37.50067092
14386,17256,116000162,구로역·NC신구로점,126.882557,37.501827
14387,17120,116000034,남구로역,126.88678700000001,37.485278
14388,17121,116000035,남구로역,126.886453,37.48531
14389,17133,116000047,남구로역,126.88626799999999,37.48418
14390,17245,116000153,남구로역,126.88698234510001,37.4849129333
14391,17252,116000158,남구로역6번출구,126.8884450274,37.4875680756
14392,17003,116000003,신도림동.구로역,126.8839791469,37.5060021376
14393,17004,116000004,신도림동.구로역,126.88322798799999,37.5053435935
14394,17152,116000066,신도림중학교,126.8849526908,37.5064944251
14395,17153,116000067,신도림중학교,126.88470500000001,37.506772
14396,17483,116900091,신도림중학교,126.88444357979999,37.5106973286
14397,19159,118000074,삼부아파트,126.93011718620001,37.5251264453
14398,5195,204000219,삼부아파트,127.1256558091,37.4395560815
14399,5194,204000220,삼부아파트,127.1256599696,37.4393821013
14400,4137,103000038,서울숲삼부아파트,127.0379492742,37.558723076599996
14401,19136,118000051,여의도순복음교회,126.92490371049999,37.530782142199996
14402,19137,118000052,여의도순복음교회,126.9231604108,37.5315829979
14403,19303,118000213,여의도순복음교회,126.9241543204,37.5300112247
14404,17152,116000066,신도림중학교,126.8849526908,37.5064944251
14405,17153,116000067,신도림중학교,126.88470500000001,37.506772
14406,17483,116900091,신도림중학교,126.88444357979999,37.5106973286
14407,17128,116000042,디지털단지오거리,126.8908838882,37.4800217989
14408,17129,116000043,디지털단지오거리,126.890398,37.479933
14409,17389,116000635,디지털단지오거리,126.8887534687,37.480115325199996
14410,18116,117000030,디지털단지오거리,126.8907157886,37.4782104216
14411,18117,117000031,디지털단지오거리,126.8910369867,37.4781530475
14412,18118,117000032,디지털단지오거리,126.8933260802,37.4785354028
14413,18151,116000636,디지털단지오거리.가산파출소,126.8887176658,37.4796303774
14414,18120,117000034,가산동주민센터.금천글로벌센터,126.89209865389999,37.4766122299
14415,18121,117000035,가산동주민센터.금천글로벌센터,126.8927187826,37.4762442423
14416,18790,117900029,가산동주민센터.금천글로벌센터,126.89339860209999,37.4762052871
14417,18566,117900069,가산동주민센터.금천글로벌센터,126.89368912440001,37.4760757114
14418,18122,117000036,구립가산도서관.두산위브아파트,126.8939435342,37.4744665646
14419,18123,117000037,구립가산도서관.두산위브아파트,126.8946418527,37.4739535588
14420,18803,117900019,구립가산도서관.두산위브아파트,126.8923053067,37.4736405707
14421,18548,117900083,구립가산도서관.두산위브아파트,126.8924060994,37.4735235187
14422,18124,117000038,독산사거리,126.8959042132,37.4719001549
14423,18125,117000039,독산사거리,126.8965996871,37.4717836217
14424,18148,117000062,독산사거리.한국전력구로금천지사,126.8980256208,37.4724237454
14425,18994,117000922,남문시장입구.청춘빌딩,126.9001178234,37.4711270377
14426,19247,118000162,태양의집.KT대방지사,126.90888722950001,37.4948151631
14427,19248,118000163,신길주유소,126.9083965467,37.4984011732
14428,19241,118000156,신풍역.백악관웨딩문화원앞,126.909398952,37.5009214286
14429,19249,118000164,신풍역.백악관웨딩문화원앞,126.9100850037,37.501323844299996
14430,19297,118000209,사러가쇼핑센타,126.9108716655,37.5065337099
14431,15160,114000057,목동역.홍익병원,126.86434412540001,37.527346289899995
14432,15284,114000181,목동역.홍익병원,126.8639151684,37.5280495538
14433,15101,114000001,홍익병원목동관,126.86403815950001,37.5307277573
14434,15111,114000011,목동사거리,126.8638355299,37.5332695189
14435,16178,115000081,목동사거리,126.8635117084,37.5327627286
14436,16179,115000082,목동사거리,126.863608811,37.5316337661
14437,15112,114000012,영도중.강서고입구.기아양서대리점,126.8636220426,37.5361735073
14438,15113,114000013,목동시장.대일고교.배광교회,126.86384094299999,37.5390050043
14439,15126,114000026,목동성원아파트,126.86317520629999,37.5422950368
14440,15127,114000027,목3동주민센터.현대아이파크.실로암안과,126.86240101870001,37.5448325228
14441,15128,114000028,목3동시장.강서도서관,126.8639369391,37.549694807899996
14442,16003,115000003,등촌역.강서보건소,126.8686519482,37.5490054028
14443,16004,115000004,등촌역.강서보건소,126.8675998318,37.5494106214
14444,16001,115000001,염창역.서울도시가스,126.8758813624,37.5470974954
14445,16002,115000002,염창역.서울도시가스,126.87505787090001,37.546855133499996
14446,19217,118000132,안양천입구,126.88366681309999,37.5473061425
14447,19218,118000133,양평동한솔아파트,126.89034721,37.5439165302
14448,19214,118000129,양평한신아파트.선유도공원입구,126.89442784209999,37.5416485864
14449,19216,118000131,양평한신아파트.선유도공원입구,126.89487889450001,37.5418639873
14450,19174,118000089,당산역삼성래미안아파트,126.90338799999999,37.533021999999995
14451,19175,118000090,당산역삼성래미안아파트,126.9035824119,37.533189711599995
14452,0,201000187,구운동삼환아파트,126.9789912761,37.2830423603
14453,0,201000188,구운동삼환아파트,126.978174404,37.2825799281
14454,0,164000078,대우삼환아파트,126.6764978284,37.404584353800004
14455,19125,118000040,삼환아파트,126.905597,37.529082
14456,19868,118900169,삼환아파트,126.92002851950001,37.5071313862
14457,19884,118900170,삼환아파트,126.92014604469999,37.5072359935
14458,22494,121900064,삼환아파트,127.0056275624,37.480029695300004
14459,22916,121900235,삼환아파트,127.00589327870001,37.4800107592
14460,24349,123000258,삼환아파트,127.13746499999999,37.496575
14461,47092,206000076,삼환아파트,127.1255617122,37.4045223982
14462,0,206000128,삼환아파트,127.1352795427,37.3733023101
14463,0,206000277,삼환아파트,127.1268757135,37.4052473081
14464,41017,232000031,삼환아파트,126.69984920879999,37.627002275900004
14465,10816,109900103,삼환아파트후문,127.0495741502,37.6802200817
14466,41611,232000040,신화아파트.삼환아파트,126.7027599176,37.6249693574
14467,19121,118000036,신화병원,126.9051548683,37.524530532600004
14468,19122,118000037,신화병원,126.9055402111,37.5248948852
14469,19104,118000019,영등포시장,126.9051989835,37.5218552056
14470,19109,118000024,영등포시장,126.90644986459999,37.5194457626
14471,19120,118000035,영등포시장,126.904785,37.521318
14472,19107,118000023,영등포시장로터리방면,126.9091543904,37.5188684667
14473,19105,118000020,영등포시장입구,126.9067866992,37.519683018
14474,19110,118000025,경방타임스퀘어.신세계백화점,126.9057837283,37.5183837379
14475,19112,118000027,경방타임스퀘어.신세계백화점,126.90623960309999,37.5175082319
14476,19117,118000032,경방타임스퀘어.신세계백화점,126.9053991224,37.518357298699996
14477,19821,118000465,경방타임스퀘어.신세계백화점,126.9059321592,37.5172980312
14478,19005,118000005,영등포역,126.9056181532,37.5160119113
14479,19006,118000006,영등포역,126.90703037739999,37.516587933000004
14480,19114,118000029,영등포역,126.90915089379999,37.51708699
14481,19599,118900064,영등포역,126.90608903969999,37.517156647
14482,19331,118000240,영등포역후문,126.9079818843,37.5146531153
14483,19893,118000560,영등포역후문,126.9077388686,37.5144907277
14484,19102,118000017,영등포공원.영등포문화원,126.9114184502,37.5138042027
14485,19103,118000018,영등포공원.영등포문화원,126.9119431216,37.5149507944
14486,19101,118000016,대성병원,126.90992706120001,37.5122856218
14487,46005,210000341,대성병원,126.7842570385,37.491706676599996
14488,46006,210000362,대성병원,126.78458734879999,37.4916151191
14489,11289,210000112,대성병원.심곡천사거리,126.78334527959998,37.4911914312
14490,11291,210000133,대성병원.심곡천사거리,126.78367332290001,37.4914298513
14491,19233,118000148,신길한화꿈에그린아파트,126.9100531732,37.5033440908
14492,19241,118000156,신풍역.백악관웨딩문화원앞,126.909398952,37.5009214286
14493,19249,118000164,신풍역.백악관웨딩문화원앞,126.9100850037,37.501323844299996
14494,19258,118000173,태양의집,126.9081932881,37.4962924349
14495,19247,118000162,태양의집.KT대방지사,126.90888722950001,37.4948151631
14496,19563,118900042,태양의집.썬프라자,126.9073026795,37.495817759299996
14497,19812,118900120,태양의집.썬프라자,126.9073565889,37.4961223744
14498,17014,116000014,구로디지털단지역환승센터,126.9020198843,37.4846560288
14499,17015,116000372,구로디지털단지역환승센터,126.902058345,37.484645247399996
14500,18999,117000315,7호선가산디지털단지역,126.8820730575,37.479502407199995
14501,18106,117000020,가산디지털단지역,126.8810811558,37.4811017759
14502,18107,117000021,가산디지털단지역,126.8814807737,37.4808039116
14503,18209,117000123,가산디지털단지역,126.8828710961,37.4811044649
14504,18226,117000138,가산디지털단지역,126.8831137266,37.4814101798
14505,18834,117900044,가산디지털단지역,126.88311278540002,37.481288529699995
14506,18503,117900140,가산디지털단지역,126.8830204069,37.481069469699996
14507,18603,117900218,가산디지털단지역,126.88331005,37.480204706100004
14508,78401,277101639,가산디지털단지역(경유),126.8803288758,37.4835130037
14509,18240,117000926,가산디지털단지역1호선,126.881068753,37.481792910900005
14510,18797,117900023,가산디지털단지역1호선,126.88121037540002,37.480901860500005
14511,18594,117900055,가산디지털단지역1호선앞,126.8814206702,37.4809146873
14512,18215,117000129,가산디지털단지역입구,126.8858185356,37.482264160700005
14513,17899,116000587,보성운수기종점,126.89286504420001,37.4902133018
14514,21335,120000233,보성운수기종점,126.9189608386,37.4641200337
14515,17929,116900143,구로3동주민센터.삼성래미안아파트,126.8905621992,37.4873871314
14516,17773,116900182,구로3동주민센터.삼성래미안아파트,126.89038675319999,37.487502310100005
14517,17929,116900143,구로3동주민센터.삼성래미안아파트,126.8905621992,37.4873871314
14518,17773,116900182,구로3동주민센터.삼성래미안아파트,126.89038675319999,37.487502310100005
14519,17116,116000030,영서중학교,126.89262,37.490093
14520,17117,116000031,영서중학교,126.89215397870001,37.490039643
14521,17114,116000028,대림역,126.89375089079999,37.490744851799995
14522,17115,116000029,대림역,126.89400576780001,37.4912406878
14523,17296,116000200,대림역,126.8943735141,37.493500984499995
14524,19270,118000185,대림역,126.8964678601,37.4927621315
14525,19502,118900002,대림역,126.8949855085,37.4941881707
14526,19264,118000179,대림역12번출구,126.8966231256,37.4925216728
14527,17474,116900094,대림역4번출구,126.8940714905,37.4943504544
14528,19509,118900008,대림역7호선,126.8973315956,37.4929638313
14529,19807,118900122,대림역7호선,126.896620449,37.492822639
14530,23296,122000192,역삼2동주민센터.대림역삼아파트,127.0459926766,37.496245263
14531,19264,118000179,대림역12번출구,126.8966231256,37.4925216728
14532,19262,118000177,대동초등학교,126.90073878620001,37.4939967041
14533,19266,118000181,대동초등학교,126.9006611965,37.4936614284
14534,19265,118000180,대동초등학교.명지성모병원,126.89917676790002,37.4941393294
14535,19271,118000186,대동초등학교.명지성모병원,126.8986961015,37.4941715864
14536,19800,118900189,대동초등학교.명지성모병원,126.8987627859,37.49420138
14537,19242,118000157,신길5동주민센터,126.90554135069999,37.500654384200004
14538,19243,118000158,신길5동주민센터,126.9049278277,37.5010548825
14539,19234,118000149,성락교회,126.90272261860001,37.5043105707
14540,19235,118000150,성락교회,126.9028724835,37.5047495305
14541,19390,118000299,성락교회,126.90415300000001,37.504783
14542,19551,118900036,성락교회,126.90297687450001,37.5044937034
14543,17755,116000607,성락교회크리스천선교센터,126.88181000000002,37.509192999999996
14544,19186,118000101,도림마을금고,126.9004088125,37.5082797964
14545,19187,118000102,도림마을금고,126.9000627119,37.5082587788
14546,19186,118000101,도림마을금고,126.9004088125,37.5082797964
14547,19187,118000102,도림마을금고,126.9000627119,37.5082587788
14548,19234,118000149,성락교회,126.90272261860001,37.5043105707
14549,19235,118000150,성락교회,126.9028724835,37.5047495305
14550,19390,118000299,성락교회,126.90415300000001,37.504783
14551,19551,118900036,성락교회,126.90297687450001,37.5044937034
14552,17755,116000607,성락교회크리스천선교센터,126.88181000000002,37.509192999999996
14553,19242,118000157,신길5동주민센터,126.90554135069999,37.500654384200004
14554,19243,118000158,신길5동주민센터,126.9049278277,37.5010548825
14555,19262,118000177,대동초등학교,126.90073878620001,37.4939967041
14556,19266,118000181,대동초등학교,126.9006611965,37.4936614284
14557,19265,118000180,대동초등학교.명지성모병원,126.89917676790002,37.4941393294
14558,19271,118000186,대동초등학교.명지성모병원,126.8986961015,37.4941715864
14559,19800,118900189,대동초등학교.명지성모병원,126.8987627859,37.49420138
14560,17114,116000028,대림역,126.89375089079999,37.490744851799995
14561,17115,116000029,대림역,126.89400576780001,37.4912406878
14562,17296,116000200,대림역,126.8943735141,37.493500984499995
14563,19270,118000185,대림역,126.8964678601,37.4927621315
14564,19502,118900002,대림역,126.8949855085,37.4941881707
14565,19264,118000179,대림역12번출구,126.8966231256,37.4925216728
14566,17474,116900094,대림역4번출구,126.8940714905,37.4943504544
14567,19509,118900008,대림역7호선,126.8973315956,37.4929638313
14568,19807,118900122,대림역7호선,126.896620449,37.492822639
14569,23296,122000192,역삼2동주민센터.대림역삼아파트,127.0459926766,37.496245263
14570,17114,116000028,대림역,126.89375089079999,37.490744851799995
14571,17115,116000029,대림역,126.89400576780001,37.4912406878
14572,17296,116000200,대림역,126.8943735141,37.493500984499995
14573,19270,118000185,대림역,126.8964678601,37.4927621315
14574,19502,118900002,대림역,126.8949855085,37.4941881707
14575,19264,118000179,대림역12번출구,126.8966231256,37.4925216728
14576,17474,116900094,대림역4번출구,126.8940714905,37.4943504544
14577,19509,118900008,대림역7호선,126.8973315956,37.4929638313
14578,19807,118900122,대림역7호선,126.896620449,37.492822639
14579,23296,122000192,역삼2동주민센터.대림역삼아파트,127.0459926766,37.496245263
14580,17113,116000027,고대구로병원후문,126.88435419940001,37.4931095342
14581,17111,116000025,구로구청,126.8879268367,37.4945619511
14582,17112,116000026,구로구청,126.8876042378,37.4947508763
14583,17293,116000198,구로구청,126.8884812232,37.495928547800006
14584,17935,116900139,구로구청,126.8894341189,37.4947318776
14585,17708,116900210,구로구청,126.8890701596,37.4945954699
14586,17932,116900269,구로구청후문,126.8879281059,37.495982991700004
14587,17109,116000023,구로고등학교,126.8916639974,37.4965226327
14588,17107,116000021,거리공원,126.8915256482,37.4999070469
14589,17106,116000020,거리공원.구로신협본점앞,126.8886677877,37.5028131455
14590,17105,116000019,한국SGI,126.88954277170001,37.5023535038
14591,17103,116000017,서울미래초등학교,126.889452,37.505102
14592,17104,116000018,서울미래초등학교,126.8893190662,37.5052539407
14593,17001,116000001,신도림역,126.889423278,37.5097523349
14594,17002,116000002,신도림역,126.8884638807,37.509108047
14595,17101,116000015,신도림역,126.8922335487,37.506512433800005
14596,17102,116000016,신도림역,126.8915707873,37.5070158798
14597,17834,116000361,신도림역,126.8896176218,37.5106671338
14598,17947,116900130,신도림역,126.88999317540001,37.5106647809
14599,17412,116900271,신도림역,126.8899098577,37.510399779699995
14600,17612,116900285,신도림역.아이파크아파트,126.8886745429,37.5108390341
14601,17909,116900161,신도림역2번출구,126.89197593959999,37.5076542306
14602,17103,116000017,서울미래초등학교,126.889452,37.505102
14603,17104,116000018,서울미래초등학교,126.8893190662,37.5052539407
14604,17108,116000022,구로도서관.대성스카이렉스,126.8912183491,37.499675181
14605,17110,116000024,영림중학교,126.8918138185,37.4969363762
14606,17678,116900007,영림중학교,126.8917216988,37.4972904252
14607,17937,116900137,영림중학교,126.8916635467,37.4976174721
14608,17111,116000025,구로구청,126.8879268367,37.4945619511
14609,17112,116000026,구로구청,126.8876042378,37.4947508763
14610,17293,116000198,구로구청,126.8884812232,37.495928547800006
14611,17935,116900139,구로구청,126.8894341189,37.4947318776
14612,17708,116900210,구로구청,126.8890701596,37.4945954699
14613,17932,116900269,구로구청후문,126.8879281059,37.495982991700004
14614,19102,118000017,영등포공원.영등포문화원,126.9114184502,37.5138042027
14615,19103,118000018,영등포공원.영등포문화원,126.9119431216,37.5149507944
14616,16258,115000161,가양역.현대아파트,126.856602,37.560458000000004
14617,24271,123000181,거여역현대아파트,127.1423502553,37.4938490175
14618,57474,218001249,고양동현대아파트,126.90057308729999,37.700819135799996
14619,35605,218000051,고양현대아파트,126.90215492760001,37.701544011399996
14620,5514,104900054,광나루현대아파트,127.1075869834,37.546721738
14621,5740,104900066,광나루현대아파트,127.1077533058,37.546693652399995
14622,5166,104000073,광장동현대아파트앞,127.0974629956,37.541797029499996
14623,5167,104000074,광장동현대아파트앞,127.0990747444,37.5420128524
14624,17911,116900159,구로3동현대아파트,126.89775606049999,37.4868817485
14625,18514,117900109,금천현대아파트,126.8916622592,37.461700312800005
14626,18859,117900128,금천현대아파트,126.89152324950001,37.4616767565
14627,9872,108900018,금호.현대아파트,127.0364126242,37.631736926799995
14628,9785,108900076,금호.현대아파트,127.0363141169,37.6318694163
14629,21752,120900102,낙성대현대아파트,126.95915011940001,37.474872947
14630,21844,120900131,낙성대현대아파트,126.9589106984,37.4743727499
14631,13328,112000414,남가좌동현대아파트후문,126.9187610612,37.5744342988
14632,13327,112000415,남가좌동현대아파트후문,126.9189766576,37.5739820992
14633,13209,112000126,남가좌현대아파트,126.9218592217,37.5749175727
14634,0,207000074,녹양현대아파트,127.03420977959999,37.7585552841
14635,0,207000157,녹양현대아파트,127.0347206596,37.7589155635
14636,10819,109900013,대상타운현대아파트,127.04612088379999,37.6657646161
14637,23262,122000159,대치동현대아파트,127.0591748622,37.501646011999995
14638,23247,122000144,대치현대아파트,127.0599174839,37.5010563167
14639,0,222000262,덕소현대아파트,127.21529562309999,37.5817534292
14640,0,222000274,덕소현대아파트,127.2152460027,37.581577802
14641,28065,227000099,덕풍현대아파트,127.20229340540001,37.5327384465
14642,28066,227000122,덕풍현대아파트,127.20236587389999,37.533102789699996
14643,14154,113000063,도화동현대아파트,126.9557014553,37.5403322186
14644,14155,113000064,도화동현대아파트,126.9558315224,37.540450311
14645,18821,117900007,독산현대아파트.금천50플러스센터,126.89437797459999,37.467037328800004
14646,18533,117900096,독산현대아파트.금천50플러스센터,126.89445246950001,37.4671220994
14647,8477,107900007,돈암지구대.현대아파트,127.0127098361,37.596978894
14648,8552,107900058,돈암지구대.현대아파트,127.0126588906,37.5970744148
14649,0,222001262,동부.현대아파트삼거리,127.2218893171,37.5891835188
14650,15768,214000587,동삭동현대아파트,127.0962902309,37.0192491504
14651,0,234000333,동성.현대아파트.대광로제비앙아,127.27508170799999,37.3975451444
14652,0,234000369,동성.현대아파트.대광로제비앙아,127.27589324790002,37.396205441199996
14653,16564,115900069,등촌현대아파트,126.8550855865,37.5566172929
14654,4836,103900211,마장동현대아파트,127.0431705131,37.570103886999995
14655,14667,113900083,마포현대아파트,126.9491538042,37.5487755518
14656,25260,124000149,명일동현대아파트,127.1532833576,37.5493850287
14657,1574,100900088,무악현대아파트후문,126.962001046,37.5763060751
14658,24328,123000238,문정동현대아파트,127.12761514299999,37.490326319
14659,24326,123000236,문정래미안현대아파트앞,127.128978,37.491671999999994
14660,24327,123000237,문정현대아파트,127.12761797350001,37.4906606253
14661,24329,123000239,문정현대아파트,127.1290985531,37.4927865218
14662,13166,112000083,문화촌현대아파트,126.9466601388,37.5922196925
14663,13167,112000084,문화촌현대아파트,126.9470605857,37.5928208988
14664,13553,112900087,문화촌현대아파트,126.9472183295,37.5922848139
14665,13669,112900051,문화촌현대아파트입구,126.9471389075,37.5926048425
14666,65088,227000134,백송한신.백조현대아파트,127.2181524655,37.5405731115
14667,20168,119000075,봉천고개.관악현대아파트,126.95659530540001,37.491732614600004
14668,20791,119900179,봉천고개관악현대아파트,126.9566324017,37.4921183007
14669,20986,119900281,봉천고개관악현대아파트,126.956601184,37.4913451421
14670,20820,119900161,봉천고개현대아파트,126.9561179839,37.4918793182
14671,0,211000198,부천고교.현대아파트,126.76578558920001,37.4793151938
14672,0,211000199,부천고교.현대아파트,126.7655687617,37.479612275
14673,13242,112000159,북가좌초교·DMC현대아파트,126.90843646540002,37.5767876006
14674,11226,110000126,불암현대아파트,127.0792732673,37.6680546532
14675,20509,119900077,사당3동주민센터.대림현대아파트,126.9724840951,37.4861568443
14676,0,203000156,살구골현대아파트.영통역4번출구,127.07053469510001,37.2502322262
14677,24173,123000084,삼전역.잠실현대아파트,127.0873712628,37.5035070888
14678,24438,123000346,삼전역.잠실현대아파트,127.0872779418,37.503711940100004
14679,11558,110900082,상계1차현대아파트,127.0528006763,37.6720621442
14680,0,200000102,샘내현대아파트,126.9800216694,37.3024459212
14681,57066,208000090,석수시장.석수현대아파트,126.9084240789,37.414147631599995
14682,57074,208000070,석수현대아파트,126.90751093200001,37.4158292084
14683,0,208000091,석수현대아파트,126.90855555809999,37.4174548009
14684,23164,122000062,성수대교남단.현대아파트,127.0341408692,37.5299198087
14685,38536,234000949,송정동현대아파트,127.2592181246,37.418056494
14686,38535,234000950,송정동현대아파트,127.258851438,37.4182649057
14687,11511,110900001,수락현대아파트,127.0602823906,37.6746356354
14688,11903,110900031,수락현대아파트,127.059571351,37.6743422459
14689,13740,112900045,스위스그랜드호텔.현대아파트,126.9363778811,37.5893324262
14690,61066,207000040,신곡현대아파트,127.0706598696,37.7371239379
14691,61065,207000159,신곡현대아파트,127.0705683799,37.7367865254
14692,61070,207000460,신곡현대아파트,127.0577041675,37.728764481
14693,20003,119000003,신대방현대아파트,126.9115804799,37.495357871399996
14694,14583,113900066,신수현대아파트.래미안웰스트림,126.93670202610001,37.5437179924
14695,14864,113900141,신수현대아파트.래미안웰스트림,126.93694410719999,37.5438334622
14696,15320,114000216,신정현대아파트,126.8417869041,37.5085780705
14697,15365,114000260,신정현대아파트,126.8410741599,37.5086365863
14698,15317,114000213,신정현대아파트.서부트럭터미널,126.8429841108,37.508359799299996
14699,15362,114000257,신정현대아파트.서부트럭터미널,126.8420065648,37.5090108927
14700,15506,114900004,신정현대아파트.서부트럭터미널,126.8412612427,37.5084268815
14701,10637,109900053,쌍문1동현대아파트,127.0227440715,37.6505188837
14702,10516,109900099,쌍문1동현대아파트,127.02267156120001,37.650586478600005
14703,10212,109000127,쌍문동한양.현대아파트,127.0317568572,37.6578002243
14704,25574,124900077,암사삼성.현대아파트,127.12896094370001,37.5534648461
14705,25990,124900108,암사삼성.현대아파트,127.1285487091,37.5533184173
14706,25155,124000055,암사역선사현대아파트,127.1276333701,37.5508414014
14707,23154,122000053,압구정중고등학교.현대아파트,127.0336815692,37.5300875448
14708,23507,122000384,영동고등학교현대아파트,127.0395300499,37.5213549869
14709,24249,123000159,오금동현대아파트,127.1264326302,37.5032944565
14710,4289,103000186,왕십리자이.신당현대아파트,127.02363000000001,37.560846999999995
14711,4290,103000187,왕십리자이.신당현대아파트,127.02415014389999,37.5612482322
14712,4603,103900053,왕십리자이.신당현대아파트,127.0236902472,37.5608470716
14713,0,234000052,용상골현대아파트,127.1654583539,37.3544802914
14714,0,234000061,용상골현대아파트,127.16475063909999,37.3543639087
14715,11280,110000180,월계현대아파트,127.0634744509,37.619656362
14716,11281,110000181,월계현대아파트,127.06328965459998,37.619484354099995
14717,0,216000295,월피현대아파트,126.84894022649999,37.3311406199
14718,4141,103000042,응봉동현대아파트,127.03043653469999,37.5496196936
14719,4142,103000043,응봉동현대아파트,127.0309,37.550222
14720,4542,103900126,응봉동현대아파트,127.0307682168,37.5498025299
14721,4845,103900212,응봉동현대아파트,127.03093800639999,37.549861957800005
14722,6255,105000169,이문동현대아파트,127.0709847069,37.6008590191
14723,6254,105000168,이문동현대아파트앞,127.07063065530001,37.6009865227
14724,3223,102000129,이촌동현대아파트,126.9808043144,37.5180656216
14725,13930,112900154,인왕산현대아파트101동,126.9504373685,37.5861227688
14726,13924,112900212,인왕산현대아파트117동,126.95114899629999,37.5862734512
14727,13927,112900213,인왕산현대아파트117동,126.9510203195,37.586415866100005
